id,age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,product_name,promotion_usage,satisfaction_score
8717,35,Male,27802,Bachelor,South,Regular,occasional,10899,Electronics,Google Pixel 8,0,6
8718,29,Female,38707,Bachelor,West,Gold,occasional,14971,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,5
8719,32,Female,39596,College,West,Regular,frequent,14623,Clothing,Levi's Women's 501 Original Fit Jeans,1,6
8720,38,Male,28853,Masters,West,Silver,occasional,11443,Electronics,Apple iPhone 15 Pro,0,5
8721,34,Male,21279,HighSchool,North,Silver,frequent,8156,Food,Milka Alpine Milk Chocolate Bar,1,5
8722,23,Female,27795,College,West,Regular,occasional,9548,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,4
8723,37,Male,17281,Bachelor,East,Regular,rare,6780,Home,Panasonic Blender,1,5
8724,33,Male,43013,College,South,Regular,rare,12878,Food,Hershey's Milk Chocolate Bar,0,5
8725,30,Female,23586,College,West,Regular,frequent,8082,Food,Lay's Potato Chips - Classic Flavor,1,3
8726,27,Male,20069,College,East,Regular,frequent,7888,Food,Milka Alpine Milk Chocolate Bar,0,6
8727,30,Male,31499,College,West,Silver,frequent,13170,Home,Panasonic Rice Cooker,0,4
8728,24,Female,25506,College,West,Silver,rare,9890,Books,The Silent Patient - Alex Michaelides,0,4
8729,20,Female,48764,Bachelor,West,Silver,occasional,18824,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
8730,27,Female,39028,College,West,Silver,rare,15761,Health,Centrum Adults Multivitamin,0,5
8731,30,Male,36318,College,West,Regular,occasional,14731,Electronics,Google Pixel 8,0,5
8732,25,Male,37745,College,East,Silver,rare,10542,Beauty,Maybelline Fit Me Matte + Poreless Foundation,1,5
8733,20,Male,19090,Masters,West,Silver,occasional,7819,Electronics,Samsung Galaxy S24,0,5
8734,33,Male,11510,College,East,Silver,frequent,3527,Health,Blackmores Multivitamin For Adults,0,6
8735,27,Female,6239,College,West,Regular,occasional,1915,Electronics,Google Pixel 8,1,6
8736,30,Female,31637,Bachelor,West,Regular,rare,12303,Electronics,Apple iPhone 15 Pro,0,5
8737,19,Female,32887,HighSchool,South,Silver,rare,11479,Clothing,Adidas Essentials Logo T-shirt,0,4
8738,34,Male,10045,College,North,Regular,rare,3643,Clothing,Nike Sportswear Club T-shirt,0,7
8739,26,Male,19452,College,East,Silver,frequent,7013,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
8740,35,Female,48395,HighSchool,South,Regular,occasional,12432,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,6
8741,30,Male,21470,HighSchool,South,Regular,occasional,6680,Books,The Silent Patient - Alex Michaelides,0,5
8742,31,Male,45682,Bachelor,North,Silver,rare,12938,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,5
8743,31,Female,39373,College,West,Regular,occasional,15698,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,6
8744,30,Female,31556,Bachelor,North,Regular,rare,9914,Electronics,Apple iPhone 15 Pro,0,4
8745,33,Male,38491,HighSchool,West,Silver,occasional,14526,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,6
8746,39,Male,24441,College,East,Regular,rare,7038,Beauty,L’Oreal Paris Infallible 24H Fresh Wear Foundation,0,6
8747,31,Male,24974,Bachelor,West,Regular,rare,6221,Clothing,Nike Sportswear Club T-shirt,1,5
8748,29,Male,37663,HighSchool,North,Regular,frequent,11968,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
8749,29,Male,37331,HighSchool,West,Silver,frequent,14644,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,1,5
8750,25,Male,32446,Masters,East,Regular,frequent,13576,Clothing,Adidas Essentials Logo T-shirt,1,5
8751,31,Male,42811,Masters,South,Regular,rare,14547,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,6
8752,24,Male,27117,College,South,Regular,frequent,9639,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,5
8753,25,Male,43280,College,West,Regular,rare,16786,Clothing,Levi's Women's 501 Original Fit Jeans,1,7
8754,36,Female,37314,HighSchool,North,Silver,occasional,12963,Clothing,Zara Women's Hi-Rise Skinny Jeans,1,5
8755,23,Female,19094,Bachelor,South,Regular,rare,7944,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,3
8756,40,Female,41107,Bachelor,South,Gold,occasional,13874,Food,Cadbury Dairy Milk Chocolate Bar,0,4
8757,33,Female,19129,College,North,Gold,frequent,5265,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,4
8758,38,Female,8262,College,North,Silver,rare,2918,Health,Efferalgan Tablets,1,5
8759,32,Female,32558,HighSchool,West,Regular,rare,11691,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,1,5
8760,29,Female,21027,HighSchool,South,Silver,rare,7665,Food,Milka Alpine Milk Chocolate Bar,0,5
8761,38,Female,45807,HighSchool,West,Regular,occasional,16470,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
8762,30,Male,36525,College,East,Silver,rare,11689,Food,Lay's Potato Chips - Classic Flavor,1,6
8763,28,Female,41606,Masters,North,Regular,rare,13583,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,3
8764,27,Male,5795,Bachelor,North,Silver,frequent,2415,Books,Gone Girl - Gillian Flynn,0,6
8765,28,Female,36557,College,West,Regular,rare,13967,Beauty,Cetaphil Gentle Skin Cleanser,0,5
8766,32,Male,13483,Bachelor,East,Regular,occasional,4976,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,4
8767,32,Male,6008,Bachelor,North,Regular,rare,2187,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
8768,30,Female,21553,HighSchool,West,Silver,occasional,7050,Clothing,Levi's Women's 501 Original Fit Jeans,0,5
8769,22,Male,23703,Bachelor,North,Gold,rare,10234,Clothing,Nike Sportswear Club T-shirt,0,5
8770,25,Female,39193,Bachelor,North,Regular,rare,12452,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,6
8771,20,Female,16213,Bachelor,West,Regular,frequent,6931,Books,The Girl on the Train - Paula Hawkins,0,6
8772,25,Male,15479,HighSchool,West,Silver,frequent,5875,Beauty,La Roche-Posay Effaclar Purifying Foaming Gel Cleanser,0,6
8773,38,Female,11323,Bachelor,West,Silver,rare,3736,Electronics,Google Pixel 8,1,4
8774,37,Female,26481,Bachelor,East,Silver,rare,6034,Electronics,Google Pixel 8,0,5
8775,27,Male,28400,Bachelor,West,Regular,rare,7792,Health,Centrum Adults Multivitamin,0,5
8776,36,Female,32851,HighSchool,East,Silver,occasional,10632,Books,How to Win Friends and Influence People - Dale Carnegie,0,4
8777,29,Male,42770,Bachelor,East,Regular,frequent,12601,Books,Gone Girl - Gillian Flynn,1,5
8778,29,Male,16566,HighSchool,North,Regular,occasional,5855,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,4
8779,35,Female,5841,College,North,Regular,rare,2208,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,1,5
8780,29,Female,23079,HighSchool,West,Regular,occasional,6030,Electronics,Apple iPhone 15 Pro,1,4
8781,35,Male,28293,Bachelor,North,Regular,rare,9893,Health,Blackmores Multivitamin For Adults,0,5
8782,31,Female,35501,Bachelor,North,Silver,rare,11363,Electronics,Google Pixel 8,0,6
8783,26,Male,35737,Masters,South,Regular,rare,10970,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,5
8784,32,Female,12632,Bachelor,North,Regular,rare,4290,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,6
8785,30,Male,25277,HighSchool,East,Regular,frequent,9579,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,6
8786,28,Female,48382,HighSchool,North,Regular,occasional,16903,Books,The Silent Patient - Alex Michaelides,0,4
8787,29,Female,6657,College,North,Gold,rare,2577,Clothing,Adidas Essentials Logo T-shirt,0,6
8788,30,Female,22821,College,West,Regular,rare,8630,Food,Milka Alpine Milk Chocolate Bar,0,4
8789,33,Male,49640,College,East,Silver,rare,18838,Food,Milka Alpine Milk Chocolate Bar,0,7
8790,30,Female,25240,Bachelor,East,Regular,occasional,10153,Health,Centrum Adults Multivitamin,1,4
8791,31,Male,34062,Bachelor,East,Silver,frequent,13352,Food,Hershey's Milk Chocolate Bar,0,5
8792,24,Female,44204,Masters,North,Regular,frequent,14981,Electronics,Samsung Galaxy S24,0,7
8793,29,Female,41274,College,North,Regular,rare,15488,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,3
8794,30,Male,37651,Masters,West,Regular,rare,16214,Electronics,Samsung Galaxy S24,1,5
8795,28,Male,6502,College,West,Silver,occasional,1870,Clothing,Levi's Women's 501 Original Fit Jeans,1,5
8796,28,Female,7518,College,West,Regular,occasional,3079,Clothing,Adidas Essentials Logo T-shirt,0,5
8797,30,Female,12545,College,East,Regular,frequent,3728,Home,Toshiba Rice Cooker,1,4
8798,30,Male,21325,Masters,North,Regular,frequent,8671,Food,Lay's Potato Chips - Classic Flavor,0,5
8799,32,Male,21425,Bachelor,South,Silver,frequent,8308,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
8800,36,Female,28292,Bachelor,South,Regular,rare,10121,Clothing,Zara Women's Hi-Rise Skinny Jeans,0,6
8801,29,Male,45005,College,East,Gold,frequent,19318,Health,Efferalgan Tablets,1,4
8802,29,Male,11278,College,East,Regular,occasional,4001,Food,Lay's Potato Chips - Classic Flavor,0,5
8803,39,Male,20138,Bachelor,West,Regular,occasional,7616,Beauty,MAC Studio Fix Fluid SPF 15 Foundation,0,5
8804,28,Female,20753,Bachelor,North,Regular,rare,8728,Food,Hershey's Milk Chocolate Bar,0,6
8805,28,Female,29229,Bachelor,West,Regular,occasional,11006,Clothing,Zara Women's Hi-Rise Skinny Jeans,1,5
8806,32,Male,6157,HighSchool,South,Regular,rare,1847,Food,Pringles Original Potato Crisps,0,4
8807,29,Female,12431,College,East,Silver,frequent,4597,Books,How to Win Friends and Influence People - Dale Carnegie,0,6
8808,32,Male,43122,Bachelor,West,Regular,rare,13082,Electronics,Google Pixel 8,1,4
8809,33,Male,24979,College,West,Regular,rare,5919,Food,Pringles Original Potato Crisps,0,5
8810,43,Female,28851,Bachelor,South,Silver,rare,11249,Electronics,Samsung Galaxy S24,0,7
8811,35,Male,18507,HighSchool,North,Regular,rare,5695,Health,Centrum Adults Multivitamin,0,4
8812,34,Male,47503,Bachelor,East,Regular,frequent,18086,Food,Oishi Prawn Crackers - Spicy Flavor,0,4
8813,31,Female,46750,College,East,Regular,rare,17575,Clothing,Levi's Women's 501 Original Fit Jeans,0,6
8814,28,Female,14562,College,North,Silver,frequent,6225,Beauty,Cerave Hydrating Facial Cleanser,0,5
8815,30,Male,48240,Bachelor,East,Regular,occasional,14380,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
8816,25,Female,40129,HighSchool,South,Silver,occasional,12600,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,1,5
8817,34,Female,34166,College,South,Silver,frequent,12198,Electronics,Apple iPhone 15 Pro,0,5
8818,33,Male,7886,Bachelor,East,Regular,frequent,3120,Books,How to Win Friends and Influence People - Dale Carnegie,0,4
8819,36,Female,45109,Masters,South,Regular,occasional,14613,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,4
8820,26,Male,45314,College,West,Regular,occasional,14207,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
8821,29,Female,28852,HighSchool,East,Regular,rare,12613,Electronics,Samsung Galaxy S24,1,4
8822,26,Male,26372,College,West,Silver,rare,12421,Electronics,Samsung Galaxy S24,0,6
8823,29,Female,40761,Bachelor,West,Silver,occasional,17029,Food,Pringles Original Potato Crisps,0,4
8824,31,Male,7323,College,North,Silver,occasional,2458,Food,Lay's Potato Chips - Classic Flavor,0,5
8825,34,Female,42623,College,North,Silver,frequent,14812,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
8826,31,Female,9985,Bachelor,South,Gold,frequent,3736,Electronics,Samsung Galaxy S24,0,5
8827,27,Male,17033,College,East,Regular,frequent,5756,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
8828,30,Male,16785,HighSchool,South,Regular,occasional,4998,Health,Efferalgan Tablets,0,8
8829,26,Female,10356,College,West,Silver,rare,2828,Clothing,Levi's Women's 501 Original Fit Jeans,1,6
8830,32,Female,18625,College,West,Regular,frequent,5718,Food,Hershey's Milk Chocolate Bar,1,3
8831,33,Female,5530,Bachelor,West,Regular,occasional,1802,Electronics,Apple iPhone 15 Pro,1,4
8832,24,Female,6346,Bachelor,East,Regular,occasional,2511,Books,How to Win Friends and Influence People - Dale Carnegie,0,5
8833,33,Male,42990,Bachelor,West,Silver,rare,18368,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,6
8834,34,Female,48535,College,North,Regular,occasional,20626,Food,Lay's Potato Chips - Classic Flavor,0,5
8835,33,Male,23620,HighSchool,East,Regular,occasional,8491,Books,The 7 Habits of Highly Effective People - Stephen Covey,1,6
8836,34,Female,14501,College,East,Regular,occasional,4379,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,5
8837,26,Male,37183,Masters,South,Silver,rare,12818,Food,Hershey's Milk Chocolate Bar,0,7
8838,26,Male,9194,Bachelor,South,Regular,occasional,3575,Food,Oishi Prawn Crackers - Spicy Flavor,0,7
8839,36,Female,6812,Bachelor,North,Regular,frequent,1954,Electronics,Samsung Galaxy S24,1,7
8840,33,Female,15434,College,North,Regular,rare,4428,Electronics,Samsung Galaxy S24,0,6
8841,29,Female,23915,Bachelor,East,Regular,rare,7570,Food,Cadbury Dairy Milk Chocolate Bar,0,6
8842,33,Female,34956,College,South,Gold,rare,10661,Health,Blackmores Multivitamin For Adults,0,6
8843,38,Female,5089,HighSchool,East,Regular,rare,2035,Books,The Girl on the Train - Paula Hawkins,0,6
8844,31,Female,36452,College,East,Gold,rare,10868,Books,Atomic Habits - James Clear,0,3
8845,28,Female,30855,College,East,Gold,frequent,10258,Health,Blackmores Multivitamin For Adults,0,5
8846,27,Female,45908,HighSchool,East,Regular,rare,16105,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,5
8847,25,Male,42840,College,East,Regular,occasional,16088,Electronics,Apple iPhone 15 Pro,0,4
8848,31,Female,20594,Bachelor,North,Regular,frequent,7489,Electronics,Samsung Galaxy S24,0,5
8849,32,Male,11292,College,North,Regular,rare,4354,Books,Gone Girl - Gillian Flynn,0,4
8850,31,Male,39656,College,West,Silver,occasional,17263,Health,Centrum Adults Multivitamin,0,6
8851,32,Male,9389,Masters,West,Regular,rare,3104,Electronics,Apple iPhone 15 Pro,1,5
8852,29,Male,12283,College,West,Silver,rare,3686,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,6
8853,32,Male,49899,HighSchool,West,Gold,rare,18301,Clothing,Adidas Essentials Logo T-shirt,0,5
8854,26,Male,25031,Bachelor,East,Silver,rare,9944,Food,Lay's Potato Chips - Classic Flavor,0,5
8855,29,Male,42900,Masters,North,Regular,frequent,15278,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,5
8856,30,Male,49876,College,North,Regular,rare,14624,Beauty,MAC Studio Fix Fluid SPF 15 Foundation,0,6
8857,36,Male,31018,HighSchool,West,Regular,rare,11934,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,4
8858,21,Female,28864,HighSchool,North,Regular,occasional,10102,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,0,5
8859,40,Male,32807,HighSchool,South,Regular,occasional,10281,Books,Gone Girl - Gillian Flynn,0,6
8860,27,Male,41965,Bachelor,East,Regular,frequent,17392,Clothing,Adidas Essentials Logo T-shirt,0,5
8861,35,Female,29376,College,South,Regular,frequent,9039,Food,Oishi Prawn Crackers - Spicy Flavor,0,6
8862,29,Male,10467,HighSchool,North,Silver,frequent,4053,Electronics,Sennheiser Momentum 4 Wireless Headphones,1,4
8863,29,Male,23285,College,West,Regular,frequent,6709,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,6
8864,29,Male,19607,Bachelor,West,Regular,rare,7053,Beauty,Maybelline Fit Me Matte + Poreless Foundation,0,5
8865,19,Female,23527,Masters,East,Regular,occasional,8521,Clothing,Adidas Essentials Logo T-shirt,0,6
8866,43,Male,10184,College,East,Regular,occasional,4350,Beauty,L’Oreal Paris Infallible 24H Fresh Wear Foundation,0,4
8867,31,Male,5165,College,West,Silver,frequent,1780,Books,Gone Girl - Gillian Flynn,0,5
8868,33,Male,32780,HighSchool,East,Regular,rare,11843,Health,Panadol Extra Tablets,0,5
8869,27,Male,14938,Bachelor,South,Regular,rare,5007,Food,Lay's Potato Chips - Classic Flavor,0,3
8870,27,Male,39533,Bachelor,East,Regular,rare,12206,Books,The Girl on the Train - Paula Hawkins,0,6
8871,36,Female,11526,College,North,Silver,rare,3201,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,4
8872,34,Male,26789,College,East,Silver,occasional,8307,Health,Centrum Adults Multivitamin,0,5
8873,35,Male,6376,Bachelor,West,Gold,rare,2154,Home,Panasonic Rice Cooker,1,6
8874,29,Male,37430,College,South,Regular,frequent,16275,Clothing,Levi's Women's 501 Original Fit Jeans,1,6
8875,24,Male,23253,HighSchool,East,Regular,occasional,8586,Home,Panasonic Rice Cooker,0,4
8876,27,Male,46370,Masters,West,Regular,occasional,18489,Home,Toshiba Rice Cooker,0,6
8877,37,Female,49243,Bachelor,South,Regular,occasional,14042,Food,Hershey's Milk Chocolate Bar,0,6
8878,23,Male,29998,Bachelor,South,Regular,frequent,11920,Beauty,Cetaphil Gentle Skin Cleanser,0,5
8879,38,Female,26495,College,East,Regular,frequent,8756,Books,Gone Girl - Gillian Flynn,0,5
8880,28,Male,5483,HighSchool,South,Gold,rare,2175,Books,The 7 Habits of Highly Effective People - Stephen Covey,0,4
8881,23,Female,46221,Bachelor,East,Regular,occasional,17331,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,7
8882,25,Male,43243,Bachelor,West,Regular,occasional,14149,Books,The Girl on the Train - Paula Hawkins,0,6
8883,32,Male,19577,College,North,Silver,occasional,5970,Beauty,La Roche-Posay Effaclar Purifying Foaming Gel Cleanser,0,6
8884,29,Male,36030,Bachelor,North,Silver,rare,10607,Food,Oishi Prawn Crackers - Spicy Flavor,1,5
8885,18,Female,8167,Masters,East,Regular,rare,2990,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,5
8886,28,Female,20305,Masters,East,Silver,rare,6245,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
8887,37,Male,25732,HighSchool,West,Regular,rare,9904,Electronics,Bose QuietComfort 45 Noise Cancelling Headphones,0,5
8888,28,Male,47244,College,East,Regular,occasional,17321,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,6
8889,37,Female,24555,College,West,Silver,frequent,8133,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,5
8890,27,Male,30903,Bachelor,West,Regular,frequent,11316,Books,How to Win Friends and Influence People - Dale Carnegie,1,4
8891,33,Male,13912,Bachelor,East,Regular,rare,5464,Clothing,Uniqlo Women Ultra Stretch Skinny Fit Jeans,0,5
8892,28,Male,25506,College,South,Regular,occasional,8724,Electronics,Apple iPhone 15 Pro,1,5
8893,34,Male,12887,HighSchool,West,Regular,occasional,5553,Electronics,Apple iPhone 15 Pro,0,6
8894,22,Male,22296,College,East,Regular,rare,7103,Electronics,Sony WH-1000XM5 Wireless Noise Cancelling Headphones,1,6
8895,31,Female,5477,HighSchool,East,Regular,occasional,1616,Beauty,Cetaphil Gentle Skin Cleanser,0,5
8896,36,Female,16065,Masters,North,Regular,rare,5976,Electronics,Sennheiser Momentum 4 Wireless Headphones,0,4
8897,26,Male,36804,College,East,Regular,frequent,10668,Clothing,Uniqlo U Crew Neck Short-Sleeve T-shirt,0,6
